day,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
47,0.13122329232411326,0.26116850976563183,0.35040968089543867,0.17153604192884034,0.1818626380448723,0.48182754355703106,0.5193407380593605,0.24328708742821958,0.30955496754318107,0.3497304681640836,0.38011329053180826,0.2730803873828167,0.3198663466118477,0.3811870300266695,0.23546375968309893,0.28376007432435163,0.2959314306548563,0.27232526519650735,0.521057226166343,0.4641997652453965,0.3591014652576452,0.5502579042723782,0.2732693315358157,0.325631133266861,0.46004444597182337,0.4814962922753446,0.29400263100032814,0.31258567400795717,0.3672629949188747,0.32185762757806274,0.3511818234567745,0.3553001113076451,0.35041304472419554,0.26657035503767373,0.2448179911855306,0.44942531103113154,0.22924714612331892,0.3476704741808137,0.4554701017633758,0.6076030378074553,0.45730297468550635,0.19412137620767198,0.12957774691712554,0.23569482552359206,0.2447358372123366,0.4340550847723642,0.18718551785246718,0.3415331070177609,0.2432553050458219,0.2692295191055673,0.22808120484347497
48,0.15601800709105113,0.26934140028525744,0.39046715733761544,0.1877506990840173,0.21433814645390217,0.47890753547434145,0.521804801262741,0.2473788056099946,0.32328375723807834,0.3596219659262584,0.37829135673676434,0.32799260885670234,0.32426735992608474,0.38500703012514353,0.23729705204551763,0.3297840540501555,0.29685296247279314,0.2777752659168829,0.5391229012433775,0.4454715911516209,0.38147208727790594,0.5361625895678627,0.30681512335810485,0.39204477651841113,0.4624539163354584,0.48450395032836363,0.3128188729100919,0.29553919889631297,0.3521931234689901,0.345419069264022,0.35044551344729463,0.36451941028958174,0.35244935685998574,0.28250263343922366,0.2730105532134674,0.4914635777512439,0.2233564824263304,0.34079484646681574,0.46528358857883273,0.6038264066157888,0.4203283005708673,0.1982635972041755,0.1406877171608797,0.24970568148750447,0.2755534093998232,0.4160116216245669,0.1928075088112256,0.33857265214717003,0.24323834513572543,0.25975541208171793,0.23399640041428668
49,0.15773134837755098,0.2707533178320846,0.38729032319239914,0.18369110833979185,0.21374847535375485,0.4812412678989117,0.5271536115600078,0.24855897122070084,0.2951863793829428,0.3649452805846299,0.41136234967141033,0.3211953036990486,0.32473286602641716,0.3837842468200716,0.23965670005043022,0.3492605015906428,0.2939887229779836,0.3080204096494422,0.5417914907447304,0.45028694797639085,0.39775201804337806,0.5528366644431127,0.32797976203179174,0.39246542298118636,0.4925128786370812,0.528499250846727,0.28693718513844074,0.2956761123819596,0.3455304827627648,0.3543265984284964,0.3534462291488355,0.353441532888679,0.3368979515977373,0.2894521139262148,0.294089264078508,0.4919763105616331,0.22112090485354485,0.3913222057777446,0.46982052910794053,0.5781383748370642,0.40036467888877053,0.1990118659691786,0.13873940166160434,0.24006125282158144,0.27890203966704524,0.39273082882478416,0.1903239450886835,0.32942149359199696,0.27164311627855625,0.2614523327552407,0.2433475091416381
50,0.1618064069287192,0.25833971103719927,0.38344196858949875,0.16970156127631697,0.22108047131064892,0.49758387054364656,0.4896952304307505,0.24550672400985912,0.2813895053098178,0.3680115047569193,0.4109876251960666,0.34899942263351785,0.2861386650435136,0.3829839635125683,0.2401804993996378,0.351490434311069,0.2939232141590814,0.3238252214746538,0.5378667624684061,0.44575049098953645,0.40841531768250144,0.5706137249065312,0.34026667587794057,0.3924435888109306,0.4966634917999734,0.5005382025959234,0.27252136399233085,0.29695779402629263,0.3474654850504721,0.36920674143673227,0.3747054042625016,0.36449618568033115,0.342271876003416,0.28951052096473306,0.27650177904767176,0.5268217467228035,0.2304053821374402,0.4153823566047418,0.47920019643467937,0.60298980611957,0.4236494155760282,0.1993097251604891,0.13819754837803339,0.23099096710968106,0.27972320977633897,0.3914274701511355,0.18929588420491184,0.3325272277494938,0.2716534714840158,0.24811228160474078,0.27515488067937927
51,0.15064325588544952,0.2591055788369982,0.3710284923824515,0.18400273277759177,0.2567450961928861,0.4957095898847298,0.4935098871639448,0.25975622223635225,0.2806520697139207,0.3785166227243948,0.3719056930303612,0.3359266995545269,0.2904993045987424,0.37366600523316645,0.22810102786839467,0.35963011521683547,0.2746660137714487,0.2714801282918508,0.42889439144380054,0.43643328697109884,0.4066496259417199,0.5669255565696855,0.3324081486623227,0.39262019113291885,0.47800740045404333,0.5075508331118314,0.27209130207573673,0.3017733182492186,0.3528569150138006,0.3462702050877543,0.4012318297905954,0.354752454745331,0.3500560235296992,0.2856835031440976,0.2694199091237414,0.5229662180682142,0.2305138900151604,0.4165626299113625,0.47547904673814384,0.5379764023214806,0.40581189540251456,0.19132700915859205,0.13662698883188437,0.25253256612951847,0.27770676870819316,0.39055706337948015,0.1863808148339852,0.3014069135278336,0.28072821337806536,0.26337303295761866,0.2796287710451111
52,0.1507714820303022,0.22524169431018826,0.38340055439961146,0.18393288295327961,0.2619906440910068,0.497091747443561,0.5016917386983829,0.2580654065445515,0.28591660778191247,0.35899005524256467,0.35655663560375245,0.32981489501470584,0.30571266849762535,0.3671487204894423,0.23083756118664087,0.34482874154456356,0.24692496380592044,0.26969721989749085,0.4193669182674109,0.4365283785022669,0.38732018967478793,0.5422709409575794,0.3364094558967609,0.3621362679311198,0.46622497757311404,0.5126891087245435,0.2702410290785234,0.3118005203651007,0.30851042550891444,0.3424516107722573,0.4017957681300156,0.3564298671204414,0.3500194911106251,0.2857049176062994,0.27164611567230107,0.5233257151970272,0.25560285531993376,0.44121886733556615,0.46930131812474424,0.5390263782278605,0.41775127724325106,0.1994159857351516,0.14012378842550458,0.2529573859133848,0.2768038673202122,0.39052350722568674,0.18384631606522706,0.30126870037949344,0.28559109660072757,0.31091962194524353,0.3149753261721494
53,0.152681838021636,0.23718516557387306,0.3839461204288802,0.1799727237710653,0.25667654101984694,0.5085577670710243,0.5043958319204557,0.2550026283290222,0.2809348361665754,0.3624545160323574,0.36054345717585723,0.3406859185681004,0.3476574024537622,0.3160584451083448,0.2515103827940844,0.3454212656557076,0.2514816080649705,0.27221144439266753,0.40443185270470566,0.4349649624429352,0.38234694007990394,0.4884222983000843,0.34001669656883693,0.4036037288420826,0.38335026845932674,0.529965600782863,0.25941564571723896,0.30904219605837274,0.31442603946808845,0.3347883048604422,0.44050117445103815,0.35452273164519627,0.38543002486473,0.28652724559866033,0.2729499839150748,0.5208523336925877,0.25411308319632475,0.4370660421322538,0.4685120021415375,0.46620632387723115,0.4423862961354152,0.18131562315879007,0.16880678737057625,0.2589786086087675,0.27915802172817145,0.4013580607492858,0.18645939757468388,0.2921623641008786,0.28389101415623313,0.3156042479145602,0.31879261327209824
54,0.14839902477811243,0.24085278350931996,0.3725073715166731,0.18835527385882458,0.25779532173801734,0.5081060702327304,0.5038135682770437,0.26873955309221265,0.2689856538946965,0.3578132409021055,0.340033137287444,0.3256535579770557,0.32030547813575616,0.3547201865991065,0.23964459177376016,0.34794891830649083,0.24786692923697187,0.27043930147845596,0.41190734844868143,0.43917649743044485,0.39636675183112796,0.48751397915189215,0.30656046057720227,0.3565639265812213,0.3764889621197342,0.48433118365270084,0.22069096444079694,0.3084595196317732,0.30721394445797,0.3505264743792685,0.41688871555719037,0.33775106386941467,0.4083339993226202,0.2774252802353098,0.23889663631494484,0.528397830422832,0.25391624117733497,0.47115053312042404,0.4884220368364741,0.46831486338759853,0.45557848157855874,0.17667897582959005,0.168129868396213,0.2598629006242337,0.27074762537108565,0.4008200360951827,0.18665737691223241,0.30357589768195065,0.2838901871331048,0.3353218127108671,0.3188538414694776
55,0.17005204803412913,0.2742126125949749,0.40170406501810535,0.21884991342031287,0.27996824876226895,0.5138216938829211,0.5435499171404631,0.25677827551395765,0.2708341673949391,0.37430938920922174,0.3640080301791699,0.3418121375057698,0.31565115114247355,0.3260375306778758,0.22742924265826556,0.34422635411919394,0.20749920682919648,0.27322069711272,0.41422210142876603,0.43933756062951046,0.39220170491807976,0.4941960186806059,0.3261394803260868,0.37552706180998546,0.37382973490322485,0.48966728467053494,0.34754227314874503,0.2913551887449414,0.30387151165124665,0.37842500066387613,0.4317047392940157,0.34490891151225866,0.4050079652556684,0.27848649818129795,0.27285170208125525,0.5119270769164991,0.2471642160432835,0.48810388685015654,0.4872274811627309,0.5507989489405865,0.4627080180857507,0.17502812256831693,0.18619305655092233,0.27008634080186616,0.30202631897878846,0.41600539909429496,0.2139448472661642,0.35385991967581726,0.30131553736780436,0.3641581591895839,0.3133890394001078
56,0.1707888019180415,0.2742828168173297,0.39241439326085614,0.2189139856126779,0.2795982605979794,0.5378182188175036,0.5142809806434875,0.2565211654010848,0.27514011984628667,0.31764307967557104,0.36160417310997034,0.3431909676307084,0.30728572871271287,0.30365322562304986,0.223769738753152,0.35635727932509037,0.20336656625722557,0.27678952876558677,0.4057961389747719,0.41279622272134836,0.3900149447233823,0.49123129365933904,0.3544357121179615,0.37368055436706876,0.3714814381767303,0.5054783484600593,0.34745270796378885,0.295753645116145,0.2894154913533721,0.387379009401893,0.4376657579689266,0.3445983978981493,0.4036929018586078,0.30530165375535223,0.27789230954910693,0.4909888444938805,0.24124243702902154,0.49494438005428026,0.5040666211052799,0.5514390580785311,0.4659261454367963,0.17086268432404778,0.1876468721081758,0.2776835235088512,0.29591593254195675,0.42009630184958907,0.21388211050502226,0.32444495364529025,0.2894629967177081,0.36424334922865487,0.2942710520329243
57,0.16820215909022682,0.2647583594250214,0.3890009663182954,0.2152748201119978,0.2807694742419027,0.52094875650624,0.5204993455752427,0.24540539361861313,0.2955471205432512,0.3218564868463196,0.35452708125109766,0.3429246368030049,0.30985606843380226,0.2905231426232938,0.22548323021861774,0.3551568082680899,0.20005623519754906,0.27841934847121647,0.4103251010810996,0.41445901173643,0.45722580565402765,0.452400051456595,0.35055024722528455,0.38704039624519926,0.3510328857939401,0.4701356058291576,0.36634094143895074,0.2859408547885146,0.27414485905060354,0.3842797411249214,0.44363763897403097,0.343635829323368,0.4087815851880088,0.2911819465160046,0.2821469049466182,0.4864142932320052,0.2710681185820985,0.5235526490829976,0.5073958269231238,0.5258620531843703,0.44091182021037695,0.174239013778947,0.19255920530811932,0.276681504896011,0.29718590743436296,0.38630796043508214,0.20532330758916897,0.32896054749932846,0.2916886905689247,0.3598593182272163,0.31573094032254184
58,0.16850056337969235,0.26299366220757875,0.37078731610125176,0.23106351635145164,0.2817239540227605,0.5208982000486648,0.49325821301568884,0.2457207438283098,0.28765797597049997,0.3191920752215212,0.36298048317175996,0.3430845284814035,0.2997013039856826,0.3296957330504749,0.2215392342375972,0.3529620843735315,0.19739175708118822,0.26496823482021487,0.42237156315388646,0.4343635555005582,0.45743710833765705,0.45519189423236106,0.3463785073258225,0.3850925336952324,0.3515603436503447,0.4870970999582157,0.38716359000521805,0.2823357352948632,0.2743955911357952,0.38405758172197213,0.44614575095379,0.34317402425632065,0.37433989655115235,0.3102395619197354,0.2875650608004086,0.4886857740432996,0.2724760174745414,0.5236228151163602,0.5033828838780947,0.5279143509364855,0.4422649545104662,0.175277058398815,0.19163531354987198,0.267730598203137,0.27840842858682996,0.38503839589470584,0.20603845591645706,0.340431343204699,0.307891323476589,0.3536125217966789,0.3160018245716879
59,0.1685640979976492,0.2604450107553209,0.3876809484494977,0.23494874270087196,0.2765515964026841,0.5259416359728553,0.48800900664226404,0.24358013852509133,0.2683461206467754,0.3147631434417765,0.3635093988248068,0.3441521965964785,0.2947850458812052,0.3248257300220848,0.22163032428563126,0.36045714514143534,0.1960532795876951,0.291066634666059,0.4490011188091078,0.4380435990069484,0.46751165685601526,0.45493853955269464,0.36046005146255344,0.3950275796044509,0.3557513063751794,0.5355991343581658,0.3815792218374377,0.26928345983229823,0.286517550861861,0.38333651237137667,0.4418676212960107,0.33960073622102893,0.36561975857562307,0.3227194807877138,0.2864117919332142,0.5827521063862363,0.25528668196020254,0.5306375016723256,0.5124938524148347,0.5304166544916534,0.4325105609658706,0.16966944686071048,0.19837854652981077,0.2420259426606796,0.27731162612849064,0.38704281719389744,0.20049689837548135,0.33797837296656474,0.29842826923282456,0.3680937649559731,0.3200335701521137
60,0.1681506476295848,0.26990031631048683,0.35651328070817945,0.22829147139738357,0.2758825941609268,0.5156835371098473,0.49036548154812715,0.2175822315512318,0.2734070675670849,0.32089120911868213,0.3530483196308606,0.3368999366615637,0.2876329862832799,0.3275791766159079,0.22875262653582976,0.3801729921646337,0.18608198372846088,0.2785491048451091,0.4514372015399264,0.4324065055644608,0.4203282772152313,0.4612156183067255,0.3605644056934422,0.3820501704345051,0.3595900378727305,0.5516078052199003,0.38011880814929555,0.25846140418042696,0.28651113666833844,0.3451095406772644,0.4466275702808777,0.3324715645410723,0.372627794829675,0.32736021334040466,0.30072827426154036,0.5900958451394251,0.26550625246828635,0.5403738272449617,0.510110019121563,0.5493670562973465,0.46809790086823583,0.17623509560900066,0.19840851480706556,0.23415658698718075,0.2661545686480957,0.32635014274856555,0.20159298528529243,0.33780305880939115,0.29581062263578184,0.36137648492820507,0.3209222418082117
61,0.16991468565933585,0.267593040184896,0.3675336744086055,0.2395920408361773,0.275192927985982,0.4764992899144497,0.4546699203460191,0.20999327924577035,0.27446880464928747,0.31945913633264816,0.35343800090927835,0.3375450058269507,0.28661697608750347,0.3260223297036567,0.23292788791664681,0.3880963451737227,0.24169491832522316,0.28518177456368166,0.45822883388383523,0.4352793651321135,0.4395081225101705,0.5004900270705226,0.35139630848679304,0.37927171615824135,0.35918546453612477,0.5257319143212763,0.38439386700990974,0.24631509805090682,0.28636567142189673,0.34361689834057396,0.4468304662251587,0.316831517946838,0.3726997553467643,0.3116508734144357,0.3459961950713876,0.5933003873566473,0.2694944350530713,0.5007145277876663,0.5100893934204291,0.5325841347730763,0.48928408165229387,0.16773527347613496,0.1961571702953139,0.2315015226376095,0.2663806449598465,0.3444793570978283,0.21223827509890078,0.3391664962818761,0.2690716214726134,0.39258651756489404,0.3665457023765782
62,0.17338362537852517,0.268221470225301,0.3824223645100375,0.24887624890089685,0.27547043958890266,0.46619393163751005,0.47629112242820554,0.20259733170986508,0.2671539509062143,0.3212691072719137,0.34960665464661794,0.3326964861011208,0.28893586159960605,0.32632859957264754,0.225692965499236,0.37823567097056454,0.23637360456298565,0.29791356702696536,0.4824326438467693,0.43612846091423096,0.40575257042327223,0.49989955176904316,0.3476226620177046,0.37960012375062935,0.3512414198520137,0.5921513963845026,0.38262952700023045,0.24453136766335587,0.27775879680501564,0.35047343217409715,0.4421223231780734,0.3027369251541694,0.356738656152582,0.31879629124451986,0.34003462530874257,0.5787295716038602,0.255495764407835,0.5003556109752882,0.49154335150792433,0.5393058416726879,0.536278081336276,0.1693552751144835,0.20083569109036245,0.23107594449548668,0.2778006099260647,0.3365209231920924,0.21647791915793946,0.3502551859451709,0.23597737629444843,0.3927915679512845,0.39763734715433585
63,0.17028662458353852,0.2747012236651386,0.38610887687096845,0.2561835105461013,0.28454460215563276,0.46512485014263905,0.47413770588284965,0.19143110961600537,0.26977552255452586,0.31604386269540957,0.3478984811769985,0.30592417159477114,0.312537162935113,0.33656142007514894,0.24411262738924203,0.37778261856215467,0.23032328926591175,0.2881120094503144,0.48747695466162416,0.44107595705513447,0.40564651584983946,0.49290640150162063,0.34757559034201185,0.37544005173827616,0.36386776028499246,0.5747294950249767,0.39477404132079313,0.22527482458322035,0.26376558671404726,0.38370372801889857,0.4315250856799473,0.2932874682928457,0.36942818532085403,0.3194918679780966,0.33621395648655705,0.5919186346383407,0.255682217480645,0.5340646683984078,0.5304122089987319,0.573010284009891,0.5109823808708801,0.16512518467118212,0.19780856965951465,0.22694263624780314,0.2799828224273006,0.34447371399764753,0.18986629075114014,0.3665046881807046,0.2363498803968598,0.4461036768593577,0.4318939695534335
